text_id,source,candidate,target_score,sts_with_source,len_ratio_chars,len_ratio_words,abs_len_words,flesch_reading_ease,avg_syl_per_word,sentence_count
08-a2,"Dreams of a phone call from an old friend or the death of someone close, for example, are more likely to be the result of coincidence than prophecy. And, of course, we probably choose to forget all the times we dream about such events but they don't happen.","Sometimes we dream that an old friend calls us or that someone close to us dies. These dreams are usually just chance, not a way to see the future. We also forget many dreams about these events that never happen.",0.8735,0.6299,0.8249027237354085,0.8,44,81.20666666666669,1.2045454545454546,3
08-b1,"Dreams of a phone call from an old friend or the death of someone close, for example, are more likely to be the result of coincidence than prophecy. And, of course, we probably choose to forget all the times we dream about such events but they don't happen.","Dreams about a phone call from an old friend or the death of someone close are more likely to be chance than a way of predicting the future. We also tend to forget all the times we dream about these events, and then they do not happen.",0.8873,0.8048,0.914396887159533,0.9090909090909091,50,78.58250000000002,1.16,2
09-a2,"Some bridge collapses are mysteries, and engineers only realise why after they conduct a complete investigation. In some cases, this could happen because inferior-quality material was used in the construction, or because of a defect in a key piece of the bridge. In other cases, the bridge was designed only to support a certain amount of weight and no more.","Sometimes, bridges collapse and nobody knows why. Engineers only learn the cause after they study the bridge carefully. Sometimes, it happens because poor-quality materials were used, or there was a problem with an important part of the bridge. Other times, the bridge was built to hold only a certain amount of weight, and it broke when the weight was too heavy.",0.8352,0.6492,1.0139664804469273,1.0434782608695652,72,67.92346311475411,1.2361111111111112,4
09-b1,"Some bridge collapses are mysteries, and engineers only realise why after they conduct a complete investigation. In some cases, this could happen because inferior-quality material was used in the construction, or because of a defect in a key piece of the bridge. In other cases, the bridge was designed only to support a certain amount of weight and no more.","Some bridge collapses are hard to explain. Engineers only find out the reason after they do a complete investigation. Sometimes, builders used poor-quality materials or there was a defect in an important part of the bridge. Other times, the bridge was only meant to take a certain amount of weight and nothing more.",0.8388,0.8484,0.8798882681564246,0.8840579710144928,61,64.09191037735852,1.3278688524590163,4
10-a2,"I used to do a typical five-day week, but after I came out of my parental leave, I decided that I wanted to spend more time with my children before they start school. After negotiating with my boss, we decided to cut my working week down to a three-day work week. This of course meant a significant cut in my pay too, as I'm paid on a pro-rata basis. I've since noticed, though, that my workload hasn't decreased in the slightest! I'm now doing five days' worth of work in three days, but getting paid much less for it! ","I used to work five days a week. After my parental leave, I wanted more time with my children before they start school. I asked my boss, and we agreed that I would work three days a week. This means I earn less money. But my work did not change at all. Now I do five days of work in three days, and I am paid less for it.",0.7999,0.8552,0.6173076923076923,0.639344262295082,78,100.7538043478261,0.9871794871794872,6
10-b1,"I used to do a typical five-day week, but after I came out of my parental leave, I decided that I wanted to spend more time with my children before they start school. After negotiating with my boss, we decided to cut my working week down to a three-day work week. This of course meant a significant cut in my pay too, as I'm paid on a pro-rata basis. I've since noticed, though, that my workload hasn't decreased in the slightest! I'm now doing five days' worth of work in three days, but getting paid much less for it! ","I used to work a regular five-day week. After my parental leave, I wanted more time with my children before they start school. I talked to my boss, and we agreed that I would only work three days a week. Of course, my pay went down a lot, because I am paid according to how many days I work. However, I noticed that my workload did not become smaller at all! I am still doing five days of work in three days, but getting paid less.",0.8378,0.8585,0.8288461538461539,0.819672131147541,100,85.06108527131786,1.09,6
11-a2,"Much of today's business is conducted across international borders, and while the majority of the global business community might share the use of English as a common language, the nuances and expectations of business communication might differ greatly from culture to culture. A lack of understanding of the cultural norms and practices of our business acquaintances can result in unfair judgements, misunderstandings and breakdowns in communication. Here are three basic areas of differences in the business etiquette around the world that could help stand you in good stead when you next find yourself working with someone from a different culture.","Today, many people do business with others in different countries. Most use English to talk, but customs and expectations can change a lot from one culture to another. If we do not understand other people's habits, we might judge them unfairly or have misunderstandings. Here are three main ways that business manners can differ around the world. They might help you when you work with someone from another culture.",0.6716,0.6724,0.6374807987711214,0.7289719626168224,78,65.31495652173913,1.3333333333333333,5
11-b1,"Much of today's business is conducted across international borders, and while the majority of the global business community might share the use of English as a common language, the nuances and expectations of business communication might differ greatly from culture to culture. A lack of understanding of the cultural norms and practices of our business acquaintances can result in unfair judgements, misunderstandings and breakdowns in communication. Here are three basic areas of differences in the business etiquette around the world that could help stand you in good stead when you next find yourself working with someone from a different culture.","Much of today's business takes place between people in different countries. Although most international business groups use English as a common language, the details and expectations of communication can still vary a lot from one culture to another. If we do not understand the cultural habits and customs of our business partners, we can make wrong judgements. This can lead to misunderstandings and communication problems. Here are three basic areas of business etiquette around the world that can help you when you work with someone from another culture.",0.8367,0.8447,0.8556067588325653,0.897196261682243,96,48.61190909090911,1.5208333333333333,5
12-a2,"Between 100,000 and 50,000 years ago, though, we start to see the evidence of early human civilisation, through cave paintings for example; no one knows the connection between this and language. Brains didn't suddenly get bigger, yet humans did become more complex and more intelligent. Was it using language that caused their brains to develop? Or did their more complex brains start producing language?","Between 100,000 and 50,000 years ago, we see the first signs of early human civilization, like cave paintings. We do not know how these are linked to language. Humans’ brains did not suddenly grow bigger, but people did become more developed and smarter. Maybe using language helped their brains grow. Or maybe their brains grew first and then created language.",0.7781,0.8427,0.8935643564356436,0.9324324324324325,69,73.39500000000001,1.2463768115942029,5
12-b1,"Between 100,000 and 50,000 years ago, though, we start to see the evidence of early human civilisation, through cave paintings for example; no one knows the connection between this and language. Brains didn't suddenly get bigger, yet humans did become more complex and more intelligent. Was it using language that caused their brains to develop? Or did their more complex brains start producing language?","Between 100,000 and 50,000 years ago, we begin to see signs of early human life, such as cave paintings. No one is sure how this is linked to language. Human brains did not suddenly grow bigger, but people became more complex and more intelligent. Did using language help their brains develop, or did their more complex brains start creating language?",0.9452,0.9452,0.8688118811881188,0.918918918918919,68,71.76000000000002,1.25,4
13-a2,"Many of the major supermarket chains have come under fire with accusations of various unethical acts over the past decade. They've wasted tonnes of food, they've underpaid their suppliers and they've contributed to excessive plastic waste in their packaging, which has had its impact on our environment. But supermarkets and grocers are starting to sit up and take notice. In response to growing consumer backlash against the huge amounts of plastic waste generated by plastic packaging, some of the largest UK supermarkets have signed up to a pact promising to transform packaging and cut plastic wastage.","Many big supermarkets have been accused of unfair actions over the last ten years. They have thrown away a lot of food, paid their suppliers too little, and used too much plastic in their packaging, harming the environment. But now they are paying attention. Because shoppers are upset about plastic waste, some of the biggest UK supermarkets have signed an agreement to change their packaging and use less plastic.",0.851,0.8333,0.6848184818481848,0.7264150943396226,77,59.361032608695695,1.3766233766233766,4
13-b1,"Many of the major supermarket chains have come under fire with accusations of various unethical acts over the past decade. They've wasted tonnes of food, they've underpaid their suppliers and they've contributed to excessive plastic waste in their packaging, which has had its impact on our environment. But supermarkets and grocers are starting to sit up and take notice. In response to growing consumer backlash against the huge amounts of plastic waste generated by plastic packaging, some of the largest UK supermarkets have signed up to a pact promising to transform packaging and cut plastic wastage.","Many large supermarkets have been criticized in the past ten years for acting in ways that are not ethical. They have wasted a lot of food, paid their suppliers too little, and used too much plastic in their packaging, which has harmed the environment. Now, supermarkets and grocers are paying attention. Because customers are upset about the huge amount of plastic waste, some of the biggest UK supermarkets have agreed to change their packaging and reduce plastic usage.",0.8321,0.8656,0.7788778877887789,0.8207547169811321,87,54.71942307692311,1.4022988505747127,4
14-a2,"Wasfia Nazreen first came across a hula hoop as a young girl, when she saw a foreign child who was visiting her native Bangladesh playing with one. Wasfia reluctantly stood by and watched, as in her country it was believed that girls should not play with hula hoops or ride bikes. Now Wasfia is one of the few people in the world to have climbed the Seven Summits, including Everest and Kilimanjaro, and the first to have hula-hooped on each peak. Her reason for doing so: to empower women and girls in a country which discourages them from doing sport. ","Wasfia Nazreen first saw a hula hoop when she was a young girl in Bangladesh. She watched a visitor from another country playing with it. At the time, people in her country believed that girls should not ride bikes or play with hula hoops, so Wasfia did not join in. Now, she is one of the few people in the world to climb the Seven Summits, including Everest and Kilimanjaro, and she is the first person to use a hula hoop on each mountain. She does this to help women and girls in her country, where they are often told not to do sports.",0.5779,0.8089,0.9729241877256317,1.0360360360360361,115,75.0922307692308,1.182608695652174,5
14-b1,"Wasfia Nazreen first came across a hula hoop as a young girl, when she saw a foreign child who was visiting her native Bangladesh playing with one. Wasfia reluctantly stood by and watched, as in her country it was believed that girls should not play with hula hoops or ride bikes. Now Wasfia is one of the few people in the world to have climbed the Seven Summits, including Everest and Kilimanjaro, and the first to have hula-hooped on each peak. Her reason for doing so: to empower women and girls in a country which discourages them from doing sport. ","Wasfia Nazreen first saw a hula hoop when she was a young girl. She watched a visiting foreign child playing with it in Bangladesh. At that time, many people in her country believed girls should not use hula hoops or ride bikes, so Wasfia stood by and did not join in. 

Today, she is one of the few people in the world who have climbed the Seven Summits, including Everest and Kilimanjaro, and she is the first to hula-hoop on each of these mountains. She does this to help girls and women in her country feel stronger and more confident, especially in places where people discourage them from doing sports.",0.7656,0.7852,1.0974729241877257,1.117117117117117,124,68.37227272727273,1.217741935483871,5
15-a2,"On the basis of these findings, we recommend that Girox Foods adopt a more people-oriented management style. As part of this, we should explore ways of offering more flexible working hours to our employees and consider how we can enable employees to work from their chosen locations. Managers need to consider a variety of ways to challenge our staff and provide more positive reinforcement and recognition of the work they do. Increased investment in professional development, especially in the area of social and intercultural communication, could also contribute to creating a positive environment for employees to produce their best work.","We suggest that Girox Foods focus more on people. We should give employees more flexible work times and let them work from locations they choose. Managers should find ways to challenge staff and give them more praise for their work. If we spend more money on training, especially about communicating with people from different cultures, it will help employees do their best.",0.7731,0.8848,0.5825545171339563,0.6181818181818182,68,69.66056451612906,1.3088235294117647,4
15-b1,"On the basis of these findings, we recommend that Girox Foods adopt a more people-oriented management style. As part of this, we should explore ways of offering more flexible working hours to our employees and consider how we can enable employees to work from their chosen locations. Managers need to consider a variety of ways to challenge our staff and provide more positive reinforcement and recognition of the work they do. Increased investment in professional development, especially in the area of social and intercultural communication, could also contribute to creating a positive environment for employees to produce their best work.","Based on these findings, we suggest that Girox Foods use a more people-focused management style. We should explore offering flexible working hours and allow employees to work where they choose. Managers need to find different ways to challenge staff and give more positive feedback and praise for their work. We should also invest more in professional development, especially for social and intercultural communication, to create a supportive environment where employees can do their best.",0.8828,0.9452,0.7616822429906542,0.7545454545454545,83,44.00885135135138,1.5180722891566265,4
16-a2,"In the last two centuries, improvements in technology and health meant fewer children died young, fuelling rapid population growth. These large families produced even more children who survived into adulthood and had their own children. But with the wider availability of contraception in the 1960s, the global average number of babies per woman has declined from six babies per woman to as low as two.","In the last 200 years, better technology and health care helped more children stay alive, so the population grew quickly. Families were big, and their children grew up and had their own children. But in the 1960s, birth control became more available. Since then, the average number of babies per woman around the world has dropped from six to about two.",0.8278,0.6885,0.8781094527363185,0.9859154929577465,70,70.6972336065574,1.2428571428571429,4
16-b1,"In the last two centuries, improvements in technology and health meant fewer children died young, fuelling rapid population growth. These large families produced even more children who survived into adulthood and had their own children. But with the wider availability of contraception in the 1960s, the global average number of babies per woman has declined from six babies per woman to as low as two.","In the last two centuries, better technology and healthcare meant that fewer children died when they were young, causing the population to grow quickly. Large families had many children who survived into adulthood and started their own families. However, in the 1960s, contraception became more widely available. Since then, the global average number of babies per woman has dropped from six to about two.",0.9088,0.9085,1.007462686567164,1.028169014084507,73,50.47625000000002,1.452054794520548,4
17-a2,"Having an increased awareness of the possible differences in expectations and behaviour can help us avoid cases of miscommunication, but it is vital that we also remember that cultural stereotypes can be detrimental to building good business relationships. Although national cultures could play a part in shaping the way we behave and think, we are also largely influenced by the region we come from, the communities we associate with, our age and gender, our corporate culture and our individual experiences of the world. The knowledge of the potential differences should therefore be something we keep at the back of our minds, rather than something that we use to pigeonhole the individuals of an entire nation.","If we understand that people can have different ideas and ways of behaving, we can avoid misunderstandings. However, we must also remember that using cultural stereotypes can hurt good business relationships. Our national culture can affect how we think and act. But we are also influenced by our region, our community, our age, our gender, our company culture, and our own experiences. We should keep these differences in mind, but we should not label everyone from one country in the same way.",0.7965,0.778,0.6932773109243697,0.7661290322580645,95,41.62314634146344,1.5157894736842106,5
17-b1,"Having an increased awareness of the possible differences in expectations and behaviour can help us avoid cases of miscommunication, but it is vital that we also remember that cultural stereotypes can be detrimental to building good business relationships. Although national cultures could play a part in shaping the way we behave and think, we are also largely influenced by the region we come from, the communities we associate with, our age and gender, our corporate culture and our individual experiences of the world. The knowledge of the potential differences should therefore be something we keep at the back of our minds, rather than something that we use to pigeonhole the individuals of an entire nation.","Having a better understanding of different expectations and behavior can help us avoid communication problems. However, it is very important to remember that cultural stereotypes can harm good business relationships. Although national cultures can shape how we think and act, many other factors also influence us. These include the region we come from, the communities we belong to, our age and gender, our company culture, and our personal experiences of the world. We should keep these possible differences in mind, but not use them to label everyone from an entire country.",0.8626,0.8464,0.8067226890756303,0.8306451612903226,103,34.96639560439564,1.6019417475728155,5
18-a2,"Unlike many other best-selling album artists, Springsteen is still releasing chart-topping, stadium-filling new music and remains at the top of his game in his late 60s. It doesn't surprise me at all. This is a man who tells us our most fundamental stories about ourselves and, when you listen to Born in the USA, those stories are as relevant today as they ever were.","Many famous musicians stop making popular music, but Springsteen is different. Even in his late 60s, he still creates new songs that top the charts and fill big stadiums. This does not surprise me. He tells us stories about our lives, and if you listen to Born in the USA, you can hear how these stories are still important today.",0.8447,0.8419,0.8967391304347826,0.8717948717948718,68,70.35000000000002,1.2647058823529411,4
18-b1,"Unlike many other best-selling album artists, Springsteen is still releasing chart-topping, stadium-filling new music and remains at the top of his game in his late 60s. It doesn't surprise me at all. This is a man who tells us our most fundamental stories about ourselves and, when you listen to Born in the USA, those stories are as relevant today as they ever were.","Unlike many other famous musicians, Springsteen is still releasing hit songs that fill stadiums, even in his late 60s. This does not surprise me. He tells powerful stories about who we are, and when you listen to Born in the USA, those stories are still just as important today.",0.8772,0.9058,0.7554347826086957,0.717948717948718,56,64.21993197278914,1.3035714285714286,3
19-a2,"More questions lie in looking at the influence of genetics on brain and language development. Are there genes that mutated and gave us language ability? Researchers have found a gene mutation that occurred between 200,000 and 100,000 years ago, which seems to have a connection with speaking and how our brains control our mouths and face. Monkeys have a similar gene, but it did not undergo this mutation. It's too early to say how much influence genes have on language, but one day the answers might be found in our DNA.","Scientists want to know how our genes affect our brains and language. Maybe some genes changed long ago to give us the ability to speak. Researchers found that one gene changed between 200,000 and 100,000 years ago. This change may help us talk and control our mouths and faces. Monkeys have a similar gene, but it did not change in the same way. We still do not know how much our genes help us with language, but maybe one day we will find the answer in our DNA.",0.7339,0.6576,0.8869731800766284,0.96,96,80.43015151515155,1.2083333333333333,6
19-b1,"More questions lie in looking at the influence of genetics on brain and language development. Are there genes that mutated and gave us language ability? Researchers have found a gene mutation that occurred between 200,000 and 100,000 years ago, which seems to have a connection with speaking and how our brains control our mouths and face. Monkeys have a similar gene, but it did not undergo this mutation. It's too early to say how much influence genes have on language, but one day the answers might be found in our DNA.","Many questions remain about how genes affect the brain and language. Did some genes change and give us the ability to speak? Researchers found a gene that changed between 200,000 and 100,000 years ago. This change seems to be linked to speaking and how our brains control our mouth and face. Monkeys have a similar gene, but it did not change. We still do not know how much genes influence language, but one day we might find answers in our DNA.",0.8262,0.8424,0.8524904214559387,0.89,89,80.33250000000004,1.2134831460674158,6
20-a2,"Julie Wong is a leading researcher in the field of Robotics and AI. She has been published extensively as author and co-author of over 50 papers in highly regarded, peer-reviewed journals. She frequently speaks at international conferences and was awarded the prestigious Royal Academy Simone Fielding fellowship in 2012. Julie lives with her family in a smart home she designed herself.","Julie Wong is a famous scientist. She studies robots and AI. She has written more than 50 research papers, sometimes with other people. Her work appears in important science magazines. She often gives talks at big meetings around the world. In 2012, she received a special award called the Simone Fielding fellowship from the Royal Academy. Julie lives with her family in a modern house, which she designed herself.",0.7013,0.8631,1.0723514211886305,1.1285714285714286,79,65.63869565217394,1.3544303797468353,7
20-b1,"Julie Wong is a leading researcher in the field of Robotics and AI. She has been published extensively as author and co-author of over 50 papers in highly regarded, peer-reviewed journals. She frequently speaks at international conferences and was awarded the prestigious Royal Academy Simone Fielding fellowship in 2012. Julie lives with her family in a smart home she designed herself.","Julie Wong is an important researcher in Robotics and AI. She has written and co-written more than 50 papers in respected journals. She often speaks at international conferences. In 2012, she received the famous Royal Academy Simone Fielding fellowship. Julie lives with her family in a smart home she designed herself.",0.8587,0.9122,0.8242894056847545,0.8428571428571429,59,52.164352941176475,1.4745762711864407,5
01-a2,"Now NASA is working towards logging some of the smaller asteroids, those measuring 140 metres wide or more. Of the 25,000 estimated asteroids of this size, so far about 8,000 have been logged, leaving 17,000 unaccounted for. Considering that a 19-metre asteroid that exploded above the city of Chelyabinsk in Russia in 2013 injured 1,200 people, these middle-sized asteroids would be a serious danger if they enter Earth's orbit.","NASA is now making a list of smaller asteroids. These asteroids are 140 metres wide or bigger. Scientists think there are about 25,000 of them. NASA has found only 8,000 so far. That means 17,000 are still not found. In 2013, a much smaller asteroid, only 19 metres wide, exploded over the city of Chelyabinsk in Russia and hurt 1,200 people. If one of these medium-sized asteroids comes near Earth, it could be very dangerous.",0.7109,0.7015,0.9953379953379954,1.0864197530864197,88,73.00800000000001,1.2386363636363635,7
01-b1,"Now NASA is working towards logging some of the smaller asteroids, those measuring 140 metres wide or more. Of the 25,000 estimated asteroids of this size, so far about 8,000 have been logged, leaving 17,000 unaccounted for. Considering that a 19-metre asteroid that exploded above the city of Chelyabinsk in Russia in 2013 injured 1,200 people, these middle-sized asteroids would be a serious danger if they enter Earth's orbit.","NASA is now trying to record smaller asteroids that are at least 140 metres wide. Scientists think there are about 25,000 asteroids of this size. They have already found about 8,000, so around 17,000 are still unknown. In 2013, a 19-metre asteroid exploded over the city of Chelyabinsk in Russia and injured 1,200 people. An asteroid 140 metres wide is much bigger, so it could be very dangerous if it comes close to Earth.",0.7553,0.7137,0.986013986013986,1.037037037037037,84,66.05624324324327,1.3095238095238095,5
02-a2,"Earthquakes damage all structures, including bridges. Luckily, this kind of collapse is relatively infrequent, especially with modern bridges. Engineers have learned to design bridges in earthquake zones on areas that are much more resistant to movement.",Earthquakes can break buildings and bridges. But modern bridges do not fall very often. Engineers now put bridges in earthquake areas on ground that shakes less.,0.6076,0.7668,0.6338582677165354,0.6904761904761905,29,71.13833333333336,1.3448275862068966,3
02-b1,"Earthquakes damage all structures, including bridges. Luckily, this kind of collapse is relatively infrequent, especially with modern bridges. Engineers have learned to design bridges in earthquake zones on areas that are much more resistant to movement.","Earthquakes can damage all buildings, including bridges. But bridges do not fall down very often, especially modern ones. Today, engineers build bridges in areas with earthquakes on ground that does not move as much.",0.9452,0.8376,0.8503937007874016,0.9523809523809523,40,63.455196078431385,1.325,3
03-a2,"The Hunger Games are an annual event, which the Capitol uses to remind the districts that they are being punished for rebelling. Every year one boy and one girl aged 12 to 18 are chosen from each district by lottery to compete in a battle in which only one person can survive. The chosen teenagers are called ""tributes"". The whole nation is forced to watch the event on television.","The Hunger Games happen every year. The Capitol uses them to punish the districts for fighting back in the past. Each year, the Capitol picks one boy and one girl between 12 and 18 years old from every district by lottery. These boys and girls must fight until only one person is still alive. The young fighters are called “tributes.” Everyone in the country has to watch the Games on TV.",0.7669,0.8072,1.0183727034120735,1.0526315789473684,80,76.86078638497656,1.2375,6
03-b1,"The Hunger Games are an annual event, which the Capitol uses to remind the districts that they are being punished for rebelling. Every year one boy and one girl aged 12 to 18 are chosen from each district by lottery to compete in a battle in which only one person can survive. The chosen teenagers are called ""tributes"". The whole nation is forced to watch the event on television.","The Hunger Games happen once a year. The Capitol organizes them to warn the districts that they are still being punished for trying to rebel. Each year, a lottery picks one boy and one girl aged 12 to 18 from every district. These teenagers must fight until only one person is left alive. They are called “tributes.” Everyone in the country is forced to watch the Games on television.",0.6217,0.7881,1.0078740157480315,1.0263157894736843,78,73.77989130434786,1.2692307692307692,6
04-a2,"Small animals like birds, squirrels, mice and insects are a common sight in many cities and towns. But in recent years, the world's press has been full of reports of wild animals coming into cities in bigger and bigger numbers. There have been bears in Vancouver parks, leopards on the streets of Mumbai and wild pigs in gardens in Berlin. What happens when bigger animals come into our cities? Are they welcome or are they considered a danger or a pest?","Small animals such as birds, squirrels, mice and insects are common in many towns and cities. But in the past few years, more wild animals have started to come into cities. Bears have walked in parks in Vancouver. Leopards have been seen on streets in Mumbai. Wild pigs have looked for food in gardens in Berlin. What happens when these big animals visit our cities? Do people like them, or do people think they are dangerous and cause problems?",0.7501,0.7864,0.9801762114537445,0.989010989010989,90,79.72430379746837,1.2,7
04-b1,"Small animals like birds, squirrels, mice and insects are a common sight in many cities and towns. But in recent years, the world's press has been full of reports of wild animals coming into cities in bigger and bigger numbers. There have been bears in Vancouver parks, leopards on the streets of Mumbai and wild pigs in gardens in Berlin. What happens when bigger animals come into our cities? Are they welcome or are they considered a danger or a pest?","Small animals such as birds, squirrels, mice and insects are common in many towns and cities. However, in recent years, news stories have shown that bigger wild animals are entering cities more and more often. For example, bears have been seen in parks in Vancouver, leopards have walked on the streets of Mumbai, and wild pigs have been found in gardens in Berlin. What happens when these large animals come into our cities? Are people happy to see them, or do they think the animals are dangerous or a problem?",0.7684,0.8131,1.1277533039647578,1.1318681318681318,103,67.305,1.2524271844660195,5
05-a2,"Potentially Hazardous Asteroids' are rocks close enough to pass within 7.5 million kilometres of Earth's orbit. NASA has created a map of 1,400 PHAs, none of which are expected to be a threat in the next one hundred years. With technology already available, NASA can track these objects and make predictions about possible impact, at which point two defence solutions could be launched.","Potentially Hazardous Asteroids (PHAs) are space rocks that can come very close to Earth. They can fly within 7.5 million kilometres of our planet. NASA has made a list and a map of about 1,400 of these rocks. Scientists say none of them will be dangerous in the next 100 years. With today’s technology, NASA can watch these asteroids and guess if one might hit Earth. If a rock looks dangerous, NASA has two different ways to protect us.",0.7635,0.7869,1.1347150259067358,1.267605633802817,90,74.36987341772152,1.2555555555555555,6
05-b1,"Potentially Hazardous Asteroids' are rocks close enough to pass within 7.5 million kilometres of Earth's orbit. NASA has created a map of 1,400 PHAs, none of which are expected to be a threat in the next one hundred years. With technology already available, NASA can track these objects and make predictions about possible impact, at which point two defence solutions could be launched.","Potentially Hazardous Asteroids (PHAs) are space rocks that can come within 7.5 million kilometres of Earth. NASA has mapped 1,400 of these asteroids, and none of them are expected to cause problems in the next 100 years. With current technology, NASA can track these rocks and predict if they might hit Earth. If one becomes a danger, NASA could send up two different defence missions to stop it.",0.8659,0.8798,1.028497409326425,1.0845070422535212,77,69.86335294117649,1.2857142857142858,4
06-a2,"One night in 2003, Suzanne Collins was flipping between channels on TV. It was at the time of the US invasion of Iraq. The only programmes she could find on TV were 'reality' programmes of young people competing to win a million dollars and news programmes about the war. Suzanne says that the two things start to merge together in a disturbing way and the idea for The Hunger Games came to her.","One night in 2003, Suzanne Collins was changing TV channels. At that time, the United States was in a war in Iraq. On TV she saw only two kinds of shows. First, there were reality shows where young people tried to win one million dollars. Second, there were news shows about the war. In her mind, the two kinds of shows came together in a strange and worrying way. From this, she got the idea for her book The Hunger Games.",0.855,0.8657,1.070886075949367,1.175,94,84.3788888888889,1.127659574468085,7
06-b1,"One night in 2003, Suzanne Collins was flipping between channels on TV. It was at the time of the US invasion of Iraq. The only programmes she could find on TV were 'reality' programmes of young people competing to win a million dollars and news programmes about the war. Suzanne says that the two things start to merge together in a disturbing way and the idea for The Hunger Games came to her.","One night in 2003, Suzanne Collins was changing TV channels. At that time, the United States had just invaded Iraq. All she could find were reality shows where young people tried to win one million dollars and news reports about the war. Suzanne says these two types of shows mixed in her mind in a troubling way, and this gave her the idea for The Hunger Games.",0.8535,0.8523,0.9164556962025316,0.925,74,74.92927238805973,1.2297297297297298,4
07-a2,"The Life of Pi tells the extraordinary story of Pi, a teenage boy from India, who is shipwrecked and finds himself trapped in a lifeboat in the Pacific Ocean with a ferocious tiger. It is the third book by the Canadian author Yann Martel, and was published in 2001. Since then, it has sold over seven million copies worldwide, won several prizes and been translated into 41 languages. Martel is the son of a diplomat and as a child lived in Costa Rica, Canada, France and Mexico.","“The Life of Pi” is a book about Pi, a teenage boy from India. After a ship accident, he is alone in a small lifeboat in the Pacific Ocean with a big, dangerous tiger. Canadian writer Yann Martel wrote this book. It is his third book and it came out in 2001. Since then, more than seven million copies have been sold around the world. The book has won many prizes and is now in 41 languages. Martel’s father was a government worker who moved a lot, so Martel lived as a child in Costa Rica, Canada, France and Mexico.",0.7967,0.7079,1.0793319415448852,1.1938775510204083,117,73.89500000000002,1.1965811965811965,7
07-b1,"The Life of Pi tells the extraordinary story of Pi, a teenage boy from India, who is shipwrecked and finds himself trapped in a lifeboat in the Pacific Ocean with a ferocious tiger. It is the third book by the Canadian author Yann Martel, and was published in 2001. Since then, it has sold over seven million copies worldwide, won several prizes and been translated into 41 languages. Martel is the son of a diplomat and as a child lived in Costa Rica, Canada, France and Mexico.","The Life of Pi is an amazing story about Pi, a teenage boy from India. After a ship accident, he is stuck in a small rescue boat on the Pacific Ocean with a very dangerous tiger. The book is the third novel by Canadian writer Yann Martel, and it came out in 2001. Since then, it has sold more than seven million copies around the world, won many prizes, and been translated into 41 languages. Martel’s father was a diplomat, so when Yann was a child he lived in Costa Rica, Canada, France, and Mexico.",0.7017,0.8303,1.0459290187891441,1.1326530612244898,111,62.87631578947371,1.2612612612612613,5
08-a2,"Dreams of a phone call from an old friend or the death of someone close, for example, are more likely to be the result of coincidence than prophecy. And, of course, we probably choose to forget all the times we dream about such events but they don't happen.","If you dream that an old friend will call you, or that someone close to you will die, it is usually just chance, not a real warning. We often forget the many times we have these dreams and nothing happens.",0.7165,0.6379,0.7976653696498055,0.8181818181818182,45,80.78500000000003,1.1111111111111112,2
08-b1,"Dreams of a phone call from an old friend or the death of someone close, for example, are more likely to be the result of coincidence than prophecy. And, of course, we probably choose to forget all the times we dream about such events but they don't happen.","If you dream that an old friend calls you or that someone close to you dies, it is usually just a coincidence, not a real prediction. We often forget all the times we have these dreams and nothing happens.",0.8324,0.838,0.7976653696498055,0.7818181818181819,43,74.24250000000004,1.2093023255813953,2
09-a2,"Some bridge collapses are mysteries, and engineers only realise why after they conduct a complete investigation. In some cases, this could happen because inferior-quality material was used in the construction, or because of a defect in a key piece of the bridge. In other cases, the bridge was designed only to support a certain amount of weight and no more.","Sometimes a bridge falls down and people do not know why. Engineers learn the reason only after they study the bridge carefully. Sometimes the builders used bad materials, or an important part had a problem. Other times, the bridge was made to hold only a certain weight, but it had to carry more.",0.802,0.6163,0.8296089385474861,0.8695652173913043,60,73.66926886792456,1.25,4
09-b1,"Some bridge collapses are mysteries, and engineers only realise why after they conduct a complete investigation. In some cases, this could happen because inferior-quality material was used in the construction, or because of a defect in a key piece of the bridge. In other cases, the bridge was designed only to support a certain amount of weight and no more.","Sometimes a bridge falls down and no one knows why at first. Engineers understand the cause only after they finish a full investigation. Sometimes the builders used poor-quality materials, or a main part of the bridge had a fault. Other times the bridge was designed to carry only a limited weight, so it collapsed when the load became heavier than that.",0.8611,0.8078,0.9888268156424581,1.0,69,66.53657786885248,1.3043478260869565,4
10-a2,"I used to do a typical five-day week, but after I came out of my parental leave, I decided that I wanted to spend more time with my children before they start school. After negotiating with my boss, we decided to cut my working week down to a three-day work week. This of course meant a significant cut in my pay too, as I'm paid on a pro-rata basis. I've since noticed, though, that my workload hasn't decreased in the slightest! I'm now doing five days' worth of work in three days, but getting paid much less for it! ","I used to work five days a week. After my parental leave, I wanted to spend more time with my children before they start school. I talked with my boss, and we agreed that I would work only three days a week. Because I work fewer days, my pay is much lower. But I have a problem. My work did not get smaller. I still have to finish five days of work in only three days, and I earn less money for it.",0.7832,0.7911,0.7653846153846153,0.7704918032786885,94,93.89156626506026,1.053191489361702,7
